date,CPI,PCE,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,AMBSL,TOTRESNS,BUSLOANS,REALLN,NONREVSL,CONSPI,S.P.500,S.P..indust,S.P.div.yield,S.P.PE.ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUUR0000SAD,CUSR0000SAS,CPIULFSL,CUUR0000SA0L2,CUSR0000SA0L5,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST
4/1/1979,0.009964495,0.010369755,-0.007799695,-0.009527261,-0.005589508,-0.027349973,-0.002303043,-0.010898133,-0.015551646,-0.017944065,-0.018262534,-0.05111615,-0.004130367,-0.018772457,-0.00612263,-0.024869462,0.006020592,-0.015529618,-0.024473133,0.02279423,-1.5485,4,0.000766975,-0.003995004,-0.003835535,0,-0.7,0.032869245,-0.014051753,-0.070563964,-0.066869826,-0.075408193,0.146085645,-0.000693132,-0.00160141,-0.000110528,-0.007940051,-0.00015423,0.000653755,-0.001524707,-0.000341239,-0.003899925,0.001976374,0.000589605,0.004178861,0.001315254,38.9,-0.9,39.3,7.466227556,5.170483995,5.916202063,6.52649486,6.249975242,7.375882148,5.068904202,5.749392986,6.431331082,6.22059017,-0.073001751,0.018039971,0.013430788,0.030993377,0.015058464,0.010251353,0.00030216,0.006127485,0.012527807,0.023394073,0.011360507,0.010007323,0.001000682,0.019783039,0.020381742,-0.056049074,-0.000209154,-0.08,-0.05,-0.02,0.02,-0.13,0.05,0.06,0.01,0.07,-0.16,-0.55,-0.52,0.11,-0.76,-0.83,-0.63,0.32,0.021299934,0.047152097,0.017367206,-0.023704941,0.010610179,0.010638398,0.014637653,0.007134394,0,0.06633859,0.004773279,0.020865138,0.006069821,0.012121361,0.012270093,0.009202519,0.011678965,0.011095814,0.009936207,0.007794117,0.010932253,0.010700959,0.001450327,0.011737224,-0.003105593,0.004512536,0.029090419,0.023988295,0.011301934
5/1/1979,0.011267725,0.010263325,-0.003479736,-0.002964825,0.002848123,0.021896623,0.010295012,0.007569788,0.01037142,0.012607732,0.006152692,0.028857087,-0.003453713,0.02568993,0.004687714,0.016986142,0.000462532,0.012161669,-0.01442692,0.001217339,0.7963,-1,0.00050072,-9.60E-06,0.002321391,-0.2,0.1,-0.057799311,-0.005781882,-0.026285862,-0.005547864,-0.05426963,-0.174474759,0.004162743,0.004517388,0.003640982,0.010791868,0.003028827,0.00391358,0.001524707,0.004025396,0.005214778,0.003739913,-0.000501142,0.005199138,0.000813339,39.9,0.8,40.2,7.53689713,5.105945474,6.056784013,6.65415252,6.230481448,7.428927195,5.176149733,5.831882477,6.492239835,6.226536669,0.02239055,0.008726228,0.011075893,-0.030993377,0.004338402,0.005760426,-0.005503536,0.004328716,-0.012030629,0.0194115,0.011355754,0.011276139,0.000607219,-0.023486191,-0.024868067,0.168904563,-0.045039268,0.23,0.1,0.15,0.05,0,-0.01,0.07,0.12,0.14,-0.29,-0.63,-0.7,-0.12,-1,-0.99,-0.74,0.23,0.005573309,0.009794895,-0.007163285,0.007993092,0.00526317,0.003960401,0.011818916,0.0035482,0.132742438,-0.041791457,0.005934736,0.018992536,0.007535831,0.011976191,0.010781776,0.01063032,0.012977832,0.012337374,0.012631747,0.003203326,0.01220162,0.011044042,0.012959145,0.009291588,0.013899838,0.001184133,0.034328969,0.020896096,-0.000149367
6/1/1979,0.011142177,0.008191051,-0.00048158,0.001645806,0.002568727,-0.01026183,0.004269775,-0.000130093,-0.000780959,-0.000387423,-0.003987367,-0.011835198,-0.000613398,0.003769612,0.000521486,0.007156658,-0.001931781,0.000976254,-0.032098785,-0.005404015,-0.1433,-2,-0.000687833,0.004472995,0.003532819,0.1,-0.7,0.060857937,-0.043637411,-0.056446518,-0.100888995,0.00192123,0.041703321,0.003535301,0.003583377,0.006257911,0.008506977,0.00225283,0.002519405,0.001798935,0.003516677,0.003061283,0.004215792,-0.000894819,0.003933345,0.003433748,39.9,0,40.2,7.556427969,5.176149733,5.966146739,6.720220155,6.248042875,7.402451521,5.198497031,5.799092654,6.459904454,6.194405391,0.006423285,0.015997332,0.012546507,0.020662251,0.010228891,0.009035781,-0.002128739,0.007401202,-0.00331089,0.018179171,0.015199622,0.007599629,-1.61E-05,0.019560769,0.016057437,-0.056923221,-0.000722116,0.05,-0.19,-0.55,-0.48,-0.55,-0.39,-0.34,-0.21,-0.09,-0.53,-1.23,-1.23,-0.72,-1.44,-1.38,-1,0.09,-0.016519653,0.000835677,0.025513301,0.01443324,0.005235614,0.006566012,0.01168086,0.010569681,0.053776397,0.015399727,0.002364067,0.020057979,0.007479466,0.010526413,0.010666768,0.009022618,0.011396135,0.010840215,0.009715552,0.002899279,0.011293125,0.007694468,0.00570615,0.001155402,0.006116227,0.008132522,0.036157301,0.024254958,0.003033283
7/1/1979,0.011019395,0.007548155,0.007677581,0.00125419,-0.000913118,-0.001266248,-0.004310527,-0.001225567,0.000155171,-0.000346769,-0.00751045,-0.012464999,-0.00540153,0.009884164,-0.002653877,-0.003420091,0.01466031,0.001384645,-0.030036022,0.00950817,-0.1015,0,-0.00010459,0.003472623,0.003308297,0,-0.1,-0.019531202,0.087470156,-0.041854409,0.004604766,-0.103017347,0.046899895,0.001175662,7.95E-05,0.00936826,0.003685641,-0.00112578,-0.000649562,-0.001937449,0.0016,-0.001584137,0.001867996,-0.003291162,0.003300333,0.006522775,39.8,-0.1,40.2,7.473069088,5.117993812,5.883322388,6.651571874,6.131226489,7.335633982,5.081404365,5.659482216,6.395261598,6.188264123,-0.020103699,0.006280893,0.018058606,0.010331126,0.01012532,0.008258148,-0.002743625,0.008199267,0.020045105,0.016492872,0.018242738,0.011030264,-0.000566105,0.009784814,0.005295688,0.004053189,-0.01087256,0.18,0.11,0.18,0.18,0.07,0.05,0.04,-0.09,-0.09,-0.6,-1.23,-1.23,-0.83,-1.57,-1.52,-1.27,-0.18,-0.029931444,-0.009591744,0.067688298,-0.007276495,0.010389704,0.011711259,0.015365219,0.010459131,0.129925422,0.013282928,0.001179941,0.016878038,0.008902136,0.010416761,0.007926065,0.011904903,0.012667305,0.00938974,0.010989122,0.004148978,0.011425234,0.006190373,0.004258346,0.008050647,0.004562746,0.008416181,0.022416879,0.02320926,0.005813244
8/1/1979,0.009543358,0.007615993,0.001356632,0.001468429,0.01078065,0.001735374,0.036335623,-0.006815373,-0.007748632,-0.010099608,-0.011255997,-0.043623395,0.002047982,-0.012298521,-0.005878635,-0.021592453,-0.007404783,-0.012817558,0.037966694,-0.012621901,-1.2843,1,-0.000705322,0.000894821,-0.002325794,0.3,0.3,0.13145311,-0.085269935,0.068814761,0.024206931,0.127663144,0.035555543,0.000908527,-0.004141617,0.007883836,0.002809294,-0.00642065,-0.009138445,-0.001802427,0.002855171,0.000710441,0.001221205,0.000483514,0.005954232,0.004879716,39.8,-0.1,40.1,7.483244416,5.198497031,5.924255797,6.646390515,6.115892125,7.372118028,5.023880521,5.693732139,6.461468176,6.21860012,-0.024413492,0.003864774,0.007940273,-0.010331126,0.004232811,0.008190509,-0.001374641,0.007529825,-0.00492461,0.010332709,0.01242403,0.009374096,5.46E-05,0.044748065,0.045599297,-0.177202198,0.025461088,0.47,0.55,0.28,0.25,0.34,0.16,0.08,0.03,0.06,-0.52,-1.42,-1.45,-0.96,-1.88,-1.91,-1.71,-0.59,0.00490034,0.006517443,-0.010230041,0.005740003,0.010282867,0.012853647,0.013880349,-0.011628038,0.197530975,0.014967539,0.002355714,0.013850637,0.007358385,0.009026496,0.005249356,0.013225762,0.01250885,0.006653384,0.010869672,0.003980708,0.007737107,0.008513414,0.007057192,0.004571437,0.006051456,0.006381643,0.017094433,0.01173578,0.002116128
9/1/1979,0.009453143,0.008767424,0.000210018,0.001078353,0.00253702,-0.005661144,0.009828665,0.001084228,0.008237173,0.013659856,0.006124091,0.03482326,-0.005617065,0.027155069,-0.006223165,-0.00323615,-0.009645894,0.002429009,-0.007622771,-0.015627771,-0.0018,3,0.000823602,0.004121055,0.005693649,-0.1,-0.1,-0.112261294,0.12095261,-0.026106746,-0.044315884,-0.00375235,-0.020240727,0.00031004,0.0011566,0.004507896,-0.001944055,0.001853378,0.005313726,-0.004032544,-1.53E-05,0.001964744,0.000421524,0.003220742,-0.000204729,-0.006242873,39.8,0.1,40.1,7.513163545,4.919980926,5.937536205,6.647688374,6.300785795,7.401231264,5.303304908,5.713732806,6.492239835,6.161207322,0.035780898,0.013115856,0.004298441,0,0.001319087,0.005171177,-0.004288784,0.007582354,0.008291698,0.013691055,0.012840278,0.010000302,0.000137366,0.011111225,0.018333847,-0.003923629,-0.009404023,0.49,1.21,0.74,0.71,0.86,0.35,0.3,0.21,0.19,0.2,-1.17,-1.23,-0.59,-2.02,-2.1,-1.99,-0.89,-0.027967432,0.020384982,-0.018135563,-0.004537873,0.016487374,0.018975901,0.016159457,0.027683429,0.072759354,0.007400589,0.007034027,0.010944022,0.007304634,0.008945747,0.003919012,0.010167117,0.009622067,0.00924099,0.010752792,0.004824788,0.011188483,0.008346738,0.007007737,0.010209958,0.006015056,-0.001157274,0.028918354,0.022743738,0.015171406
10/1/1979,0.010695289,0.008104369,0.001449829,0.001400123,-0.003318938,-0.002992473,-0.007199099,0.005275126,0.001079648,-0.001512899,0.002012939,-0.005857088,0.00530516,-0.012922071,0.009524558,0.005345152,0.005296069,0.003192887,0.00600075,-0.010321856,0.0659,1,-0.000126757,0.00160962,0.000644045,0.1,0,0.031080196,-0.021157001,0.039319159,0.073773095,-0.003766483,0.041791996,0.001736659,-0.001994973,0.005872634,-0.001081666,-0.002678205,-0.005969679,0.002921741,0.003168022,0.004189456,0.00343213,0.005491664,0.003882706,0.000495909,39.9,-0.1,40.2,7.427144133,5.192956851,5.686975356,6.634633358,6.098074282,7.300472814,4.955827058,5.572154032,6.466144724,6.070737728,-0.008144227,0.007042381,0.012225257,0,0.003946854,0.004323218,-0.006364871,0.010090435,0.029425888,0.006446576,0.012570275,0.009341578,-2.92E-05,-0.038484336,-0.034442716,0.243722735,-0.056316623,2.34,1.6,1.44,1.46,1.6,1.22,0.97,0.69,0.86,-0.54,-2.07,-2.11,-1.33,-3.14,-3.47,-3.64,-2.37,0.012090703,0.035644454,-0.024330755,0.008629951,0.011257155,0.009975145,0.015902476,0.010186845,0.017391743,0.039752298,0.005824128,0.006779687,0.007251663,0.008866429,0.007792247,0.012921931,0.010884461,0.006548812,0.009314771,0.006297412,0.007990622,0.008591037,0.004181191,-0.001129306,0.005979091,-0.006272526,0.005565408,0.011584161,0.002630494
11/1/1979,0.010582109,0.006898176,0.003672382,0.003652619,0.002587766,0.00037883,0.013251416,-0.001003974,-5.34E-06,-0.000938852,-0.002396535,-0.015518974,0.00300744,-0.000685788,-0.002028647,-0.006956996,0.000611458,-0.002393709,0.030067697,-0.017110425,-0.3945,-6,-0.000805307,0.001059042,0.001708732,-0.1,0.1,-0.002965894,-0.065765861,0.016273752,-0.001452433,0.038857803,0.032148497,0.001038341,-0.003641096,0.002976509,-0.000649562,-0.004704188,-0.006170574,-0.002225314,0.002822856,0.003577046,0.003420391,0.004040607,0.003461268,0.002290384,39.8,-0.1,40.1,7.329093736,5.407171771,5.493061443,6.539585956,5.902633333,7.151485464,5.017279837,5.313205979,6.317164687,5.908082938,-0.019934384,0.006481408,0.007059273,0,0,0.003759018,-0.006820322,0.003087916,0.016816185,0.003930695,0.010000184,0.0082528,-0.000313679,-0.007684956,-0.007722046,0.08601649,-0.025466713,-0.59,0.34,0.09,0.16,-0.05,0.3,0.35,0.63,0.59,0.39,-1.39,-1.36,-0.79,-2.25,-2.53,-2.42,-1.19,0.007330963,0.061010104,-0.004019636,0.003651654,0.012361097,0.014778594,0.009661911,0.01342302,0.066691374,0.003536697,0.005790404,0.009414999,0.008633147,0.008788506,0.012853647,0.014164543,0.012105057,0.005208345,0.010540282,0.007201814,0.008259683,0.005998144,0.005547864,0.008998936,0.004460974,-0.009718477,0.024242788,0.022993355,0.00540843
12/1/1979,0.011772536,0.008345578,0.003091075,0.003062199,-0.003003409,-0.002925198,0.002858211,0.000912745,0.003482215,0.004216986,0.000292136,-0.006103005,0.002898174,0.008538734,-0.001688688,0.001364818,0.00712958,0.002956911,-0.024651088,0.00472136,0.0524,-1,-0.000378605,0.004206165,0.003598875,0.1,0.2,-0.005626359,0.076646285,0.030208974,0.063356864,-0.012785562,0.036311775,0.001070351,0.00092153,0.00771878,0.002811725,0.000103627,0.000742482,-0.000975134,0.001126915,-0.00097429,-0.003022583,1.95E-05,0.002638792,0.000432726,39.8,0,40.1,7.311886164,5.010635294,5.736572297,6.448889394,6.00635316,7.134093721,5.023880521,5.411646052,6.248042875,5.888877958,0.010934108,0.007500918,0.007297117,0.010331126,0.002622608,0.005306857,-0.006449622,0.007343394,0.02351373,0.008932416,0.010008344,0.008573469,-0.000383878,0.038775543,0.039684397,-0.162216666,0.021484536,0.6,-0.33,0.25,0.02,-0.41,-0.51,-0.26,-0.02,0.07,-0.54,-1.74,-1.94,-1.8,-3.36,-3.39,-3.04,-1.72,-0.027084539,-0.018995595,0.030215172,-0.00825642,0.009780029,0.009732437,0.009569451,0.013245227,0.047252885,0.025273676,0.008050647,0.014618201,0.011396135,0.009950331,0.006365394,0.012578782,0.011960275,0.009049836,0.011726519,0.006613445,0.009612576,0.008034663,0.009635312,0.005583487,0.008862687,-0.000117668,0.020910699,0.016255494,0.003142561
1/1/1980,0.01420295,0.010352853,0.001211066,-0.001412158,0.007916348,0.008430879,0.020966089,0.004719921,0.001856132,0.004416034,-0.003455026,-0.018399124,0.002532531,0.016078023,0.007573763,0.003024402,0.004330327,0.00434579,-0.053079582,0.019318147,0.1692,-2,-0.001137734,0.002856876,-0.000540508,0.3,-0.4,0.064891098,0.014648699,0.057810772,0.093696576,0.00732604,-0.039108283,0.001421684,-0.000841363,0.003889624,-0.001080497,-0.00098489,-0.001898552,0.000557336,0.002280399,0.000811974,0.004673421,0.000194782,0.004651642,0.001297057,39.6,-0.1,40,7.201170883,5.081404365,5.293304825,6.440946541,5.869296913,7.154615357,4.836281907,5.446737372,6.333279628,5.883322388,0.053513489,0.013941855,0.009698458,-0.030993377,0.010422189,0.006088505,-0.008120968,0.005814941,0.025988301,0.007565889,0.010046409,0.005858207,-0.000765537,0.028351236,0.031774567,-0.101421829,0.009072123,0.04,-0.2,-0.04,0,0.08,0.32,0.41,0.35,0.36,-0.78,-1.82,-1.98,-1.76,-3.08,-3.02,-2.73,-1.4,-0.002316628,-0.010395627,0.028401837,-0.0051414,0.014493007,0.015615933,0.023530497,-0.003294896,0,0.010274063,0.00912207,0.028610534,0.011267725,0.014742282,0.007585371,0.015162248,0.015727716,0.012787898,0.01542447,0.010433019,0.015980421,0.006897216,-0.001370802,-0.011198325,0.00293686,0.003054873,0.021770157,0.025288499,-0.002897841
2/1/1980,0.012739026,0.010765796,-0.004796081,-0.00414097,-0.008430028,-0.009450815,-0.008343917,0.000346475,0.002831623,0.005224661,0.002892809,-0.005600721,0.006249746,0.004296855,-0.002138192,-0.000688556,-0.01202894,-0.00091848,0.053935327,-0.017956788,-0.2682,-3,-0.000488776,0.001266066,0.001160731,0,0.2,-0.025517214,0.064296126,0.00368868,0.054394072,-0.075793839,0.012982762,0.00088065,-0.00301066,0.006588259,-0.004333701,-0.003272645,-0.000743894,-0.007550371,0.002350962,0.001946052,0.004126161,0.002431577,0.002619649,0.001541925,39.7,0,40.1,7.207859871,4.49980967,5.476463552,6.535241271,5.805134969,7.089243155,4.875197323,5.252273428,6.270988432,5.85220248,0.005200758,0.009463862,0.008933105,0,0.011084016,0.007993862,-0.004745843,0.007337919,-0.045324431,0.013472781,0.011943634,0.007390914,0.000189061,0.038908533,0.04852282,-0.152775095,0.021591935,0.31,0.74,0.86,1.02,1.86,1.86,1.61,1.29,1.15,-0.35,-1.27,-1.27,-0.21,-1.53,-1.72,-1.75,-0.56,0.028000222,0.026799127,0.010981398,-0.007329199,0.014285957,0.01537582,0.018433702,0.01852914,0.129677823,0.061125549,0.006787356,0.022814678,0.01252626,0.009708814,0.003771218,0.013587166,0.01420295,0.013880349,0.011414201,0.01223146,0.010313108,0.010652198,0.012270093,0.020067563,0.00875918,0.004214476,0.029378447,0.010426419,0.011102835
3/1/1980,0.013828002,0.012143525,-0.006730437,-0.005108595,-0.008156291,-0.023033384,-0.015158104,-0.003356776,-0.006028367,-0.005873234,-0.006918506,-0.017421952,-0.002822302,-0.007444523,-0.000718393,-0.004473644,-0.007948381,-0.007697494,0.048570836,-0.048540984,-0.8261,-1,-0.000204888,-0.002392806,-0.002824125,0,0.4,-0.011876243,0.03220314,0.070366498,-0.017804625,0.202458645,0.039058345,0.001231609,-0.002253885,0.006338013,-0.012455094,-0.000104069,-8.27E-05,-0.000140361,0.002541913,0.000323974,0.000810062,0.000543864,0.003615914,0.004304785,39.6,0,39.9,6.953684211,4.744932128,5.164785974,6.206575927,5.564520407,6.895682698,4.812184355,4.875197323,6.135564891,5.605802066,-0.035679004,0.0091027,0.009133469,0.041324503,-0.00436738,0.003473153,-0.010360585,0.007702105,-0.001877761,0.012907758,0.007839323,-8.06E-05,-0.000733387,-0.096438309,-0.097834371,0.552646598,-0.113333329,3.06,3.03,2.34,2.17,1.9,0.87,0.34,0.58,0.88,-0.38,-1.99,-2.16,-1.37,-3.72,-4.44,-4.23,-2.74,0.072691983,0.016755101,-0.037658001,0.015116667,0.010582109,0.010507978,0.006825965,-0.019629856,0.026668247,-0.051799495,0.01121088,0.024753739,0.009635312,0.013197552,0.005006268,0.017391743,0.016529302,0.01369032,0.015019056,0.010414361,0.017067261,0.009608195,0.00809721,0.008791265,0.010123008,-0.01163282,0.03088526,0.010611603,0.006138543
4/1/1980,0.00993797,0.005229104,-0.005505639,-0.006808795,-0.0127852,-0.021640364,-0.01335161,-0.020610342,-0.016418759,-0.013036388,-0.016683864,-0.044446125,-0.00615649,-0.011114923,-0.024753929,-0.033539303,-0.017452617,-0.021117548,-0.006419887,-0.037340265,-1.902,-11,-0.002676443,0.001398845,-0.004825439,0.6,0.4,0.085665083,0.049795695,0.150713069,0.183319063,0.105199731,0.198857221,-0.001583775,-0.012610405,0.009483629,-0.016628251,-0.012778388,-0.018275637,-0.003515436,0.002520395,-0.005521885,-0.00352966,-0.006223511,0.001202405,0.017458395,39.5,-0.2,39.8,6.957497371,4.804021045,5.075173815,6.232448017,5.560681631,6.694562059,4.48863637,4.828313737,5.973809612,5.303304908,-0.067215005,0.000734079,0.014234584,0.041324503,-0.011914153,0.001598934,-0.0083126,0.000991195,0.040562076,0.004198037,0.006766822,-0.00528589,-0.000666989,-0.01637013,-0.026463345,0.136741583,-0.027690673,0.42,-1.03,-2,-2.15,-2.52,-1.63,-1.28,-0.92,-0.26,-1.83,-4.41,-4.73,-4.31,-5.77,-6.14,-5.57,-3.42,-0.001645064,0.007203588,0.00222026,0.011020797,0.008153802,0.006944472,0.003395589,-0.027919178,0.038714512,-0.031721477,0.004449396,0.004878058,0.008185585,0.005941788,0.008701111,0.015789802,0.010037725,0.008615438,0.009888832,0.006599813,0.004403129,0.005397962,0.005361943,0.007629465,0.002873565,-0.02247017,0.041340459,0.014224894,0.006065367
5/1/1980,0.009840178,0.007735241,-0.002388153,-0.003487362,-0.004883984,-0.012885347,0.000600687,-0.024404009,-0.019519772,-0.016875669,-0.021149076,-0.064861982,-0.00535418,-0.015279509,-0.029245168,-0.050075172,-0.029726086,-0.029665901,-0.032845379,-0.020078567,-2.528,-6,-0.001625295,0.003165982,-0.00290648,0.6,-0.5,0.106722954,0.088127449,0.026792517,0.01778703,0.039721534,0.148859559,-0.004755373,-0.011202185,0.013350517,-0.008757213,-0.013103983,-0.018615863,-0.003952016,-0.002384403,-0.002173796,-0.00191253,-0.001632893,0.002200661,-0.007809465,39.1,-0.3,39.3,6.831953566,4.736198448,4.875197323,6.152732695,5.356586275,6.758094504,4.65396035,4.905274778,5.998936562,5.384495063,-0.085408342,-0.011088317,0.006252661,0.020662252,0.002602135,0.006700971,-0.003182397,0.003301855,-0.02064389,-0.009415776,0.00255972,-0.009005297,-0.001887793,0.044620596,0.044000329,-0.20439164,0.03663326,-6.63,-6.29,-4.62,-4.23,-3.91,-1.89,-1.29,-1.05,-1.02,-1.49,-2.4,-2.33,-1.59,-1.03,-0.8,0.01,2.19,-0.057425617,-0.09046146,0.041057325,-0.010168717,0.004629638,0.004603,0.005633818,0.013498518,0,-0.018462063,0.002217296,0.007272759,0.008119124,0.005906692,0.011077036,0.01297035,0.00993797,0.00732604,0.009792,0.005268801,0.005340232,0.009791599,0.00798939,0.006493529,0.007147993,0.003499249,0.024991255,0.005164382,0.013430895
6/1/1980,0.009744291,0.006282551,0.001753153,0.000938424,0.004659094,-0.002882801,0.01366563,-0.012369977,-0.007721318,-0.005520254,-0.004698952,-0.01698755,-0.000416774,-0.011606517,-0.016999305,-0.026945635,-0.011960858,-0.015127548,0.01837272,-0.002346078,-1.3551,1,-1.05E-05,-0.00139442,-0.002661581,0.1,0.4,-0.096402945,0.098859368,0.011428696,-0.033867779,0.072417691,-0.012499904,-0.003545357,-0.011036998,0.009872146,-0.00883458,-0.012682887,-0.016436356,-0.006526697,-0.000816228,-0.002723907,-0.002158734,-0.001361151,0.002395211,-0.000790394,39.1,-0.1,39.2,7.086737935,4.890349128,5.225746674,6.442540166,5.517452896,7.019296654,4.787491743,5.081404365,6.300785795,5.676753802,0.034799868,-0.002440468,0.00491546,0.010331126,0.011112661,0.011113052,0.001403661,0.007588513,-0.011231318,-0.002924254,0.002869048,-0.005952965,-0.001815925,0.06209822,0.064124528,-0.288740928,0.054736465,-1.51,-1.22,-1.51,-1.35,-1.23,-0.74,-0.4,-0.41,-0.46,-1.2,-2.4,-2.17,-1.31,-0.26,0.31,1.11,3.24,-0.017713536,-0.047981843,0.014618946,-0.019349617,0.008050647,0.009142921,0.008948606,0.006681539,0,-0.00801786,0.003316753,-0.001208459,0.006715942,0.004700361,0.007317106,0.017880425,0.01106342,0.0060643,0.009697046,0.00669221,0.004282829,0.007376841,0.011865663,0.007522873,0.011331566,0.024862995,0.02467694,0.060462675,0.013170741
7/1/1980,0.001211387,0.007696024,0.00788002,-0.003014814,0.008510478,0.012539242,0.02068446,-0.007883323,5.75E-05,0.000297012,-0.000935616,-0.001746061,-0.000652398,-0.000438499,-0.015841787,-0.030718509,-0.020286143,-0.010873686,0.040338605,-0.014416192,-1.0176,0,-0.000301299,0.00354307,0.001154559,0.2,0.5,0.014271394,-0.021770523,0.125330241,0.11834575,0.134178014,-0.080477797,-0.002912149,-0.011328951,-0.014539836,-0.010061827,-0.011641322,-0.012992896,-0.009439429,0.000120965,-0.001200874,-0.000727971,-0.001068675,0.002190581,-0.001399921,39,0.2,39.1,7.145984468,4.787491743,5.257495372,6.50578406,5.66296048,7.138073034,4.770684624,5.379897354,6.369900983,5.828945618,0.079932858,0.0126784,0.007515379,-0.030993378,0.012514529,0.01060276,0.009396799,0.008145459,-0.014201395,0.003548976,0.006236476,0.00036523,-0.001946515,0.044375881,0.04849435,-0.188813686,0.049891989,-0.44,0.14,0.99,0.76,0.49,0.32,0.47,0.49,-0.06,-0.62,-0.97,-0.97,-0.38,0.5,1.22,2.04,3.62,-0.01610301,0.014662696,0.015842,0.000607665,0.015909426,0.016920877,0.007764875,0.048737311,0,0.022989518,0.003305788,0.0048251,0.006671139,0.007009374,0.006056954,-0.006349228,-0.001223242,0.006027746,0.001205546,0.002506805,0.007798103,0.008810114,0.006531702,0.005339041,0.008415197,0.025749509,0.020945849,0.006971343,0.018834143
8/1/1980,0.007237667,0.008289805,0.00284148,0.004366342,0.001089675,0.007181626,0.009890508,0.00382393,0.004320757,0.003274601,0.004468466,0.009653369,0.002672801,3.32E-06,0.003329608,0.009930954,0.017293665,0.007861892,0.020847306,-0.026512149,0.392,1,0.00021193,-0.000504051,0.000283372,-0.1,0.6,-0.012512894,-0.058098529,0.080389669,0.103378354,0.050727524,-0.065684864,0.002889951,0.00681276,-0.002545956,0.005957854,0.007522521,0.007395051,0.007729784,0.001480631,0.001855288,0.003172717,0.001911044,0.002384265,-0.000487389,39.2,0.1,39.5,7.26961675,4.875197323,5.361292166,6.56667243,5.942799375,7.220373837,4.804021045,5.398162702,6.448889394,5.97126184,-0.01601139,0.006099428,0.005392861,-0.020662251,0.013111635,0.010299415,0.003041706,0.009941069,-0.059754413,0.011702486,0.005577336,0.000382495,-0.001354769,0.03041747,0.036314811,-0.11453765,0.029636168,0.58,1.16,1.07,1.35,1.59,1.31,0.85,0.57,0.5,-0.04,-0.48,-0.2,0.63,1.23,1.49,2.03,3.54,0.027240948,0.012481451,-0.001180538,0.005970167,0.01121088,0.012229169,0.010989122,0.045462374,-0.038714512,0.022472856,0.005485477,0.007194276,0.005305052,0.011574203,0.012004946,0,0.004884015,0.009569451,0.006006024,0.009480814,0.009037506,0.007577003,0.010362787,0.009539023,0.011111225,0.021299095,0.013522202,0.002068853,0.019526458
9/1/1980,0.008378266,0.009202828,0.005374774,0.004607602,4.95E-05,0.020843937,0.003217121,0.016131849,0.012948064,0.011539645,0.008748798,0.045107041,-0.004203908,0.018736065,0.019317325,0.018637412,0.017425827,0.01599163,-0.012504973,0.017136804,1.0084,3,0.00067934,-6.54E-05,0.002556835,-0.2,0.5,-0.08077504,-0.017074974,0.065780811,0.086267052,0.037979248,-0.084389093,0.001253418,0.002971273,0.016684749,0.00546823,0.001682086,0.003589725,-0.001426941,0.000633886,0.00136199,0.002855639,0.00122311,0.002378594,-0.004886998,39.4,0,39.6,7.293697721,5.068904202,5.690359454,6.507277712,5.846438775,7.302496424,4.912654886,5.476463552,6.582025139,5.958424693,0.086899742,0.012965821,0.006556589,-0.030993378,0.013930574,0.007973252,-0.000426348,0.008416309,0.019402843,0.011406343,0.004868487,0.002180938,-0.001548137,0.024001152,0.024657818,-0.081475765,0.023704759,1.26,1.4,1.14,1.16,1.28,0.78,0.41,0.38,0.55,0.1,-0.6,-0.3,0.65,0.75,0.64,1.15,2.83,-0.007960422,-0.043339838,0.012909895,0.004733431,0.004449396,0.003309435,0.004362057,0.014042357,-0.054067221,-0.011173301,0.006543099,0.010695289,0.009216655,0.010303468,0.013041086,0.006349228,0.008490045,0.010657294,0.009535233,0.009000164,0.007440921,0.010271846,0.00770222,0.005260401,0.008253142,0.010259932,0.013587839,0.00144383,0.012484505
